,id,comments_id,comments_created_time,comments_message,Clustering
232,365304090334712_671395088362827,671395088362827_1433121014194700,2023-07-22T00:59:12+0000,اسعار الغرف ولو ف كتالوج,4
233,365304090334712_671395088362827,671395088362827_6453995151351914,2023-08-18T22:08:24+0000,تفاصيل,4
234,365304090334712_671395088362827,671395088362827_810539497393015,2023-08-03T23:29:54+0000,ممكن سعر السفرة والنوم,0
235,365304090334712_1010569033302309,561298132705857_923961222192312,2023-05-07T08:45:25+0000,مكان. المعارض. بالقاهره,4
236,365304090334712_1010569033302309,561298132705857_920225332427419,2023-05-02T17:14:58+0000,"سلام عليكم لو سمحت
اين مكان الاداره",1
237,365304090334712_1010569033302309,561298132705857_749700063593428,2023-07-11T22:30:14+0000,عايزة اعرف فروع القاهرة,4
238,365304090334712_1010569033302309,561298132705857_650271607013879,2023-07-11T15:28:04+0000,عايزه كنبة تنفرد سرير ولو فيه أى عروض,4
239,365304090334712_1010569033302309,561298132705857_1468625433908131,2023-07-10T12:02:50+0000,فى سراير  تتباع لوحدها  وممكن اعرف الاسعار,4
240,365304090334712_1010569033302309,561298132705857_1091143185196175,2023-08-25T00:35:54+0000,,4
241,365304090334712_1010569033302309,561298132705857_840163070839786,2023-08-25T00:36:24+0000,,4
242,365304090334712_1010569033302309,561298132705857_131965299983575,2023-08-25T00:36:33+0000,,4
243,365304090334712_1010569033302309,561298132705857_3113834915585283,2023-08-25T00:36:40+0000,,4
244,365304090334712_1010569033302309,561298132705857_284767354292975,2023-08-25T00:36:46+0000,,4
245,365304090334712_1010569033302309,561298132705857_3584087441880951,2023-08-25T00:36:55+0000,,4
246,365304090334712_1010569033302309,561298132705857_831419628451565,2023-08-25T00:37:00+0000,,4
247,365304090334712_1010569033302309,561298132705857_702880148348413,2023-08-25T00:36:53+0000,,4
248,365304090334712_1010569033302309,561298132705857_1515928039150955,2023-08-25T00:36:48+0000,,4
249,365304090334712_667065912129078,667065912129078_1725725647944635,2023-08-03T08:25:44+0000,ممتاز,4
250,365304090334712_667065912129078,667065912129078_1782078318855760,2023-07-07T16:52:23+0000,اوقات العمل فرع مكرم عبيد يوم السبت من الساعة كام,4
251,365304090334712_667065912129078,667065912129078_1308615739745801,2023-07-08T22:23:49+0000,ممكن الاسعار,4
252,365304090334712_667065912129078,667065912129078_748362883646520,2023-07-10T09:43:15+0000,مراتب طبية موجودة والاسعار لو سمحتم,4
253,365304090334712_667065912129078,667065912129078_1672455663215524,2023-07-07T19:23:29+0000,ممكن عنوان فرع المعادى بالتفصيل,4
254,365304090334712_667065912129078,667065912129078_166652596436664,2023-08-07T11:48:21+0000,التقسيط تفاصيله ايه,4
255,365304090334712_667065912129078,667065912129078_178211211749483,2023-07-10T07:41:23+0000,الأسعار من فضلك,4
256,365304090334712_667065912129078,667065912129078_1021330962381150,2023-08-01T16:25:14+0000,مسعر مرتبه متر ومتر ونصف,4
257,365304090334712_667065912129078,667065912129078_177442775343000,2023-07-29T15:52:32+0000,الاسعار لو سمحت,1
258,365304090334712_667065912129078,667065912129078_946360649753790,2023-07-18T04:52:59+0000,ممكن العنوان بالظبط,4
259,365304090334712_667065912129078,667065912129078_2343044575899371,2023-07-27T18:19:44+0000,ممكن تبعتولى تفاصيل تخص المراتب ؟,4
260,365304090334712_667065912129078,667065912129078_149578291480498,2023-07-12T09:56:48+0000,ممكن اسعار المراتب,4
261,365304090334712_667065912129078,667065912129078_193733873458008,2023-07-26T13:38:17+0000,سعر المرتبة 180,0
262,365304090334712_667065912129078,667065912129078_766184268596798,2023-07-09T16:36:08+0000,ممكن تفاصيل,4
263,365304090334712_667065912129078,667065912129078_1438033020278230,2023-07-07T21:13:53+0000,تفاصيل.. أسعار ؟,4
264,365304090334712_667065912129078,667065912129078_839885407708298,2023-07-29T19:47:22+0000,مرتبه 120 بكام,4
265,365304090334712_667065912129078,667065912129078_1306048983681496,2023-07-08T11:04:03+0000,نظام التقسيط,4
266,365304090334712_667065912129078,667065912129078_1286793988607921,2023-07-11T15:30:13+0000,الاسعار لو سمحت,1
267,365304090334712_667065912129078,667065912129078_1645032735971085,2023-07-29T18:13:19+0000,ممكن صورة الكنبة السرير,4
268,365304090334712_667065912129078,667065912129078_989508372269403,2023-08-05T22:27:00+0000,العرض لسه موجود,4
269,365304090334712_667065912129078,667065912129078_796464248759440,2023-07-23T20:32:43+0000,ممكن اسعار المراتب سوست متصله ومنفصله,4
270,365304090334712_667065912129078,667065912129078_249954491138348,2023-07-26T21:13:55+0000,فين فى مدينة نصر,4
271,365304090334712_667065912129078,667065912129078_2186210278379504,2023-08-01T16:24:41+0000,سعر المرتبه عرض ض,0
272,365304090334712_667065912129078,667065912129078_1345019349432640,2023-07-08T03:27:14+0000,ممكن اعرف سعر مرتبة ١٢٠ متر,0
273,365304090334712_667065912129078,667065912129078_607843184773420,2023-07-14T00:44:13+0000,كام السعر,2
274,365304090334712_667063082129361,667063082129361_6380540315370854,2023-07-08T21:25:57+0000,الخصم كام علي سفيرة,0
275,365304090334712_667063082129361,667063082129361_1380079935903678,2023-07-09T21:46:39+0000,",ممكن تفاصيل وصور المعروضات",4
276,365304090334712_667063082129361,667063082129361_1032684164847141,2023-07-07T15:34:05+0000,كم سعر المرتبه,0
277,365304090334712_667063082129361,667063082129361_3573215492947809,2023-07-07T15:51:39+0000,لو سمحت نسبة الخصم على المطابخ كام,1
278,365304090334712_667063082129361,667063082129361_1027306145297285,2023-08-05T08:42:52+0000,ممكن العروض الي عليها خصومات,4
279,365304090334712_667063082129361,667063082129361_1438454560331617,2023-07-17T20:28:59+0000,فيه كرسي سرير,4
280,365304090334712_667063082129361,667063082129361_970517597571380,2023-08-04T17:38:17+0000,هل ممكن شراء دولاب فقط من الغرفه ؟,4
281,365304090334712_667063082129361,667063082129361_656326599375504,2023-07-08T18:54:19+0000,كيفية التقسيط من فضلك ؟,4
282,365304090334712_667063082129361,667063082129361_273350778659276,2023-07-31T19:57:01+0000,محتاج اعمل مطبخ ممكن تفاصيل لو سمحتم,4
283,365304090334712_667063082129361,667063082129361_688217233122680,2023-08-09T14:18:25+0000,ممكن اسعار غرف الشباب مكون من ٢ سرير ودولاب وتسريحه تتكلف كام والخشب نوعه ايه,4
284,365304090334712_667063082129361,667063082129361_1023755249024406,2023-08-08T08:01:28+0000,ممكن اسعار غرف النوم,4
285,365304090334712_667063082129361,667063082129361_941974170225066,2023-07-12T10:06:44+0000,فيه اطقم out door?,4
286,365304090334712_667063082129361,667063082129361_239660608832161,2023-07-11T15:39:14+0000,ممكن سعر طقم الليزي بوي وعدد القطع في الطقم,4
287,365304090334712_667063082129361,667063082129361_154616647651255,2023-07-27T14:11:37+0000,Bosbos Bosbos,4
288,365304090334712_667063082129361,667063082129361_1491945618006454,2023-07-08T16:08:53+0000,فيه خصم على المطابخ ؟,4
289,365304090334712_667063082129361,667063082129361_1655558534927130,2023-07-24T17:21:00+0000,عاوز سعر سرير ١٨٠,0
290,365304090334712_667063082129361,667063082129361_220890910492942,2023-07-29T09:54:23+0000,التخفيضات خلصت,4
291,365304090334712_667063082129361,667063082129361_1704199106707722,2023-07-20T15:39:16+0000,نظام القسط لو سمحت ؟؟,1
292,365304090334712_667063082129361,667063082129361_234765926070959,2023-07-08T18:52:19+0000,كام الخصم على سراير الشباب,0
293,365304090334712_667063082129361,667063082129361_284011374281181,2023-07-24T20:31:45+0000,أسعار الجزامات ايه,4
294,365304090334712_667063082129361,667063082129361_585699373720884,2023-07-12T07:59:15+0000,Gehan Nabawy,4
295,365304090334712_667063082129361,667063082129361_996347728229252,2023-07-15T07:22:31+0000,",ممكن تفاصيل وصور المعروضات",4
296,365304090334712_667063082129361,667063082129361_234899086147847,2023-07-17T19:38:01+0000,فيه كنبة سرير,4
297,365304090334712_667063082129361,667063082129361_259808640024106,2023-07-08T18:51:57+0000,Yehya Derballa,4
298,365304090334712_667063082129361,667063082129361_655237209992561,2023-07-09T07:23:31+0000,سعر كنبة سرير بعد الخصم ممكن صور للكنبة,0
299,365304090334712_660130132822656,660130132822656_1499610300843007,2023-08-01T05:36:23+0000,مواصفات المرتبه وبكام من فضلك,4
300,365304090334712_660130132822656,660130132822656_1000504981151942,2023-08-01T08:17:32+0000,بكام مرتبة متر في مترين,4
301,365304090334712_660130132822656,660130132822656_792262909120989,2023-07-02T02:02:14+0000,بكم,4
302,365304090334712_660130132822656,660130132822656_697781182362850,2023-07-24T13:05:31+0000,بكام مقاس متر,4
303,365304090334712_660130132822656,660130132822656_215083881088597,2023-07-03T11:36:48+0000,ممكن اسعار مراتب متر و١.٦٠,4
304,365304090334712_660130132822656,660130132822656_180502765004365,2023-07-09T13:16:45+0000,ممكن تفاصيل,4
305,365304090334712_660130132822656,660130132822656_3481989728726682,2023-07-03T08:04:18+0000,بكام مقاس ١٢٠,4
306,365304090334712_660130132822656,660130132822656_186543867453552,2023-06-30T07:02:13+0000,💯👏👏👏,4
307,365304090334712_660130132822656,660130132822656_968838841103225,2023-07-04T09:22:37+0000,Lama Lara,4
308,365304090334712_660130132822656,660130132822656_197559919607320,2023-07-03T15:11:34+0000,Doaa Elshrif بكام 120طبى,4
309,365304090334712_660130132822656,660130132822656_616577207274074,2023-07-07T06:17:00+0000,مواصفات المرتبة ايه لو تكرمت وكام السعر,4
310,365304090334712_660130132822656,660130132822656_2190552504473287,2023-07-04T10:59:51+0000,Raheeq Al Jannah,4
311,365304090334712_660130132822656,660130132822656_1297122940910289,2023-07-24T13:05:58+0000,بكام مقاس ١٧٠ في مترين,4
312,365304090334712_660130132822656,660130132822656_306630018512005,2023-07-24T15:51:36+0000,بكام مقاس ١٦٠*٢٠٠,4
313,365304090334712_660130132822656,660130132822656_819047603209639,2023-07-13T09:14:43+0000,ممكن الاسعار والخصم كام,0
314,365304090334712_660130132822656,660130132822656_817158969598761,2023-07-04T06:49:40+0000,اسعار السرير فردنى والدولاب دى فى واحدة,4
315,365304090334712_660130132822656,660130132822656_1349484055914112,2023-07-18T20:55:34+0000,160x2x27,4
316,365304090334712_660130132822656,660130132822656_979294996679739,2023-07-20T08:15:09+0000,150x2x27,4
317,365304090334712_660130132822656,660130132822656_1386218811922654,2023-07-14T08:27:46+0000,في شحن محافظات ومواصفات المرتبه,4
318,365304090334712_660117932823876,660117932823876_1653775541785950,2023-06-29T17:12:41+0000,Mido Rody,4
319,365304090334712_660117932823876,660117932823876_180305034959641,2023-08-05T00:42:45+0000,ممكن اعرف اسعار الصالونات مع الصور لو سمحت,1
320,365304090334712_660117932823876,660117932823876_689689522927578,2023-07-01T19:45:12+0000,ممكن اعرف أنظمة التقسيط,4
321,365304090334712_660117932823876,660117932823876_915147526249093,2023-07-07T12:42:40+0000,هل الخصم لسه شغال عاوزة انتربه,4
322,365304090334712_660115472824122,660115472824122_251928470799358,2023-06-27T10:01:49+0000,كل سنه وانتم طيبين وبخير,4
323,365304090334712_660115472824122,660115472824122_1640423746445771,2023-06-27T14:11:00+0000,عيدسعيد إن شاءالله.,4
324,365304090334712_647011080801228,647011080801228_1442405213247529,2023-06-19T15:19:08+0000,ابعت لوكيشن مدينة نصر,4
325,365304090334712_647011080801228,647011080801228_2477501969090307,2023-06-26T22:46:39+0000,سعر الكنبه السرير متر فى مترين,0
326,365304090334712_647011080801228,647011080801228_236165742722187,2023-08-08T00:36:47+0000,سعر المكتبه دهب,0
327,365304090334712_647011080801228,647011080801228_275831378303453,2023-06-17T21:24:41+0000,بكم,4
328,365304090334712_647011080801228,647011080801228_563750389168197,2023-06-26T14:15:09+0000,بكام,3
329,365304090334712_647011080801228,647011080801228_638655154881121,2023-08-02T16:37:47+0000,"سعر المكتبه
دهب
كويت
جولد",4
330,365304090334712_647011080801228,647011080801228_6491269737597990,2023-06-23T10:12:37+0000,بكام,3
331,365304090334712_647011080801228,647011080801228_298019702588322,2023-07-09T22:09:35+0000,سعر المكتبة دهب,0
332,365304090334712_647011080801228,647011080801228_645625727084157,2023-06-11T14:24:37+0000,ممكن لو سمحت اشكال واسعار سراير  120سم,1
333,365304090334712_647011080801228,647011080801228_6923654174345789,2023-08-02T16:38:08+0000,ومساحه كل مكتبه,4
334,365304090334712_647011080801228,647011080801228_803020958142255,2023-07-31T20:07:53+0000,محتاج اعمل مطبخ ضرورى ممكن تفاصيل وكيفه التواصل,4
335,365304090334712_647011080801228,647011080801228_2208161232727319,2023-06-22T09:21:02+0000,كن فضلك محتاجة اتفرج على الانتريهات والركنات واسعارهم,4
336,365304090334712_647011080801228,647011080801228_2833998213403623,2023-07-14T18:53:33+0000,Yara Kamal,4
337,365304090334712_641863941315942,641863941315942_171868835637151,2023-06-09T22:15:22+0000,السعر,2
338,365304090334712_641863941315942,641863941315942_1590306121478344,2023-05-29T12:31:16+0000,ممكن عنوان فرع المهندسين,4
